id	DESeq2_logFC	DESeq2_padj	edgeR_logFC	edgeR_padj	maxPadj	minPadj
PLEC	-1.55421805206655	0.00262872185953559	-1.48612934866606	0.00190925251082699	0.00262872185953559	0.00190925251082699
NUDT15	-0.913547760191094	9.40461003855093e-05	-0.854667936824216	0.0019114016669322	0.0019114016669322	9.40461003855093e-05
POLE	-0.992000887684857	0.000990472423784792	-0.929561670220493	0.00191229437897396	0.00191229437897396	0.000990472423784792
ZNF845	-0.991363974007576	4.28035032834645e-05	-0.932623957771336	0.00193638578287827	0.00193638578287827	4.28035032834645e-05
RPS9	0.65034190704537	4.96952597433794e-05	0.709673623766249	0.00194142327415329	0.00194142327415329	4.96952597433794e-05
PDE4D	1.13918922975622	0.00118913042720929	1.19445595545291	0.00194640466215232	0.00194640466215232	0.00118913042720929
GMFB	0.830872905768484	0.00525203357310161	0.888409326490614	0.00194957907969982	0.00525203357310161	0.00194957907969982
TRDMT1	-1.10449803608096	6.23045031641832e-05	-1.04585774663174	0.00195386933497636	0.00195386933497636	6.23045031641832e-05
PDLIM5	-0.935343584392156	0.000338112957963443	-0.878189297263116	0.0019687899369214	0.0019687899369214	0.000338112957963443
MRPS34	-1.03046896495699	0.00111110306664227	-0.967078199498427	0.00197185036140956	0.00197185036140956	0.00111110306664227
LOC440028	1.54078128889571	0.0151311796332701	1.59496415039997	0.00197698078502919	0.0151311796332701	0.00197698078502919
GNMT	-1.85077485264023	0.0053090535046347	-1.77623621951748	0.00197727516413826	0.0053090535046347	0.00197727516413826
PWP2	-0.943577806668937	0.000485301619476335	-0.880658141771542	0.00197727516413826	0.00197727516413826	0.000485301619476335
STX16-NPEPL1	1.16610343231282	0.00249359010310274	1.22147613634817	0.00197790243972418	0.00249359010310274	0.00197790243972418
ZHX1-C8ORF76	1.28828295553703	0.00592265483789828	1.34041772159793	0.00198201225186468	0.00592265483789828	0.00198201225186468
SLC20A1	-0.786263450415869	5.07941942293633e-06	-0.728068620452217	0.00198935420448699	0.00198935420448699	5.07941942293633e-06
PPIEL	1.09421624482831	0.00129989250358222	1.1519108837943	0.00199012349172993	0.00199012349172993	0.00129989250358222
SPDYE1	1.96255937395097	0.00898926351685904	2.00450948109381	0.00200192225662549	0.00898926351685904	0.00200192225662549
HDAC1	0.617240144930308	2.83158629833266e-06	0.676650630941558	0.00200534630502361	0.00200534630502361	2.83158629833266e-06
FERMT2	-0.904886130956036	0.000402432870634577	-0.846220322614806	0.00200898725807641	0.00200898725807641	0.000402432870634577
CENPQ	1.17495862336151	0.0044736579805204	1.228315655232	0.00200937283003095	0.0044736579805204	0.00200937283003095
EBPL	-0.849632737644787	2.23002491293339e-05	-0.790205139870003	0.00201010753849168	0.00201010753849168	2.23002491293339e-05
STXBP3	0.951364443721611	0.00555950819614855	1.00739323378189	0.00201183407366761	0.00555950819614855	0.00201183407366761
SLC44A5	1.38716046677448	0.00433697276467322	1.44307395807349	0.00201387355395444	0.00433697276467322	0.00201387355395444
ATP6V0C	-1.55507021448001	0.00287664695492257	-1.48545712272056	0.00202150735832959	0.00287664695492257	0.00202150735832959
KIAA0182	-0.818293662617024	2.95768230069286e-05	-0.75756185967559	0.00202182588608353	0.00202182588608353	2.95768230069286e-05
DNAAF2	-0.863280445149014	2.17619565414918e-07	-0.803667130213973	0.00203356956327818	0.00203356956327818	2.17619565414918e-07
SNRPB2	0.891900262095741	0.00784456753612231	0.950206143302065	0.00203849564856089	0.00784456753612231	0.00203849564856089
DTX3	-0.853732084174466	3.34331102004487e-05	-0.793364076264381	0.00204570105906028	0.00204570105906028	3.34331102004487e-05
TIAL1	0.705831927351319	0.00180893300809458	0.763607218487042	0.00204719402325725	0.00204719402325725	0.00180893300809458
MRPL19	0.810896847242589	0.00483720029502659	0.867830089879173	0.00204888028450176	0.00483720029502659	0.00204888028450176
DHX32	0.725903290583724	0.000132592533728199	0.784811949482853	0.00204990766225861	0.00204990766225861	0.000132592533728199
CHTF18	-1.38935679792898	0.00257060649846222	-1.32178215563736	0.00205315066579525	0.00257060649846222	0.00205315066579525
PPP1R3F	-1.29882379060801	0.000269042860600882	-1.23634515058317	0.00206830401462661	0.00206830401462661	0.000269042860600882
MAF1	-0.915811814830684	0.000335180061882806	-0.8539756684667	0.00206889643380654	0.00206889643380654	0.000335180061882806
MAP7D2	-1.58843944268368	0.00143949854545105	-1.53396664525569	0.00206966157748197	0.00206966157748197	0.00143949854545105
OTUD7A	-1.77662805438278	0.00325975209754569	-1.69838083404849	0.00208013276926363	0.00325975209754569	0.00208013276926363
DPYD	2.60633498958837	1	2.65734174094845	0.00208111370508083	1	0.00208111370508083
TTC12	0.893028924170439	1.27066547748533e-05	0.951596191904351	0.00208438510508841	0.00208438510508841	1.27066547748533e-05
MUS81	0.784578139515305	0.00188786033989184	0.845043214182625	0.00209132917050284	0.00209132917050284	0.00188786033989184
LRFN4	-1.64944738011414	0.00269793674148962	-1.5793285142609	0.00209495005724276	0.00269793674148962	0.00209495005724276
SUOX	-0.951204737116053	0.000104484863053279	-0.891591443339693	0.00209619974484698	0.00209619974484698	0.000104484863053279
ZNF496	-0.905262375313294	7.13197936002159e-05	-0.844574734564896	0.00209694269890887	0.00209694269890887	7.13197936002159e-05
TATDN1	0.892002410041411	0.00375047793297686	0.949477661374055	0.00209694269890887	0.00375047793297686	0.00209694269890887
LOC90784	-0.980888696997738	1.06983347675091e-05	-0.922245767161348	0.00209716193208391	0.00209716193208391	1.06983347675091e-05
PSMD3	-0.871568077863599	0.000201121354451713	-0.809794582845218	0.00210086952686868	0.00210086952686868	0.000201121354451713
GOLGA6L5	-1.30359593981987	0.000177275270684463	-1.23898974650453	0.00210274504900171	0.00210274504900171	0.000177275270684463
STAP2	-1.12204697534383	0.00011919510797586	-1.06142424595196	0.00210771789761801	0.00210771789761801	0.00011919510797586
LOC151534	1.38409720130736	0.0122020597102733	1.43965598198917	0.00210787789011344	0.0122020597102733	0.00210787789011344
ATP5G2	0.664007352956158	0.000487410396986279	0.723212685257706	0.0021101809479352	0.0021101809479352	0.000487410396986279
POLA2	0.710749065369002	0.000905064215526337	0.770518271176337	0.00211066864665425	0.00211066864665425	0.000905064215526337
INTS1	-1.17316938119867	0.00217302626342462	-1.10723449360106	0.00211640605550634	0.00217302626342462	0.00211640605550634
UBE2F	-0.934805267281762	1.85059334691075e-05	-0.874515001526012	0.00211640605550634	0.00211640605550634	1.85059334691075e-05
MPHOSPH10	0.854369097841102	0.00502537647074917	0.913149874746889	0.00211719669702406	0.00502537647074917	0.00211719669702406
ZNF382	1.15098341129697	0.00162149581103393	1.20595334116275	0.00211959212531333	0.00211959212531333	0.00162149581103393
PYCR1	-0.93476826220706	0.000805893624858499	-0.874154282872613	0.00212300990199768	0.00212300990199768	0.000805893624858499
SURF4	-0.806563772893908	2.43486481277092e-05	-0.746270807711201	0.00212420947402693	0.00212420947402693	2.43486481277092e-05
CBX1	-0.785971411150343	9.77538284493633e-06	-0.726828415089541	0.00212488762578389	0.00212488762578389	9.77538284493633e-06
DLC1	2.37683280702097	0.0453559467573753	2.43871613180982	0.00212778429251095	0.0453559467573753	0.00212778429251095
BCKDHA	0.836765032436527	0.00637137648161339	0.897803186182455	0.00212868996006693	0.00637137648161339	0.00212868996006693
ZNF518B	0.813437027206818	8.05992043869522e-05	0.871290537006131	0.00212900225324087	0.00212900225324087	8.05992043869522e-05
MAGEF1	-0.94849670151849	0.000540965060767459	-0.890044767613397	0.0021328792416448	0.0021328792416448	0.000540965060767459
INF2	-1.26778262161529	0.00248695764202954	-1.20130631313038	0.00213506488536522	0.00248695764202954	0.00213506488536522
GDE1	-0.787046060127258	8.455022811507e-08	-0.72810414932287	0.00214413813289564	0.00214413813289564	8.455022811507e-08
ATG3	0.669459443838005	2.85022857569501e-05	0.728101471961319	0.00215407696250368	0.00215407696250368	2.85022857569501e-05
B3GNT4	-1.75366918661463	0.00519448075721337	-1.70078603368397	0.00215719697433202	0.00519448075721337	0.00215719697433202
DPY19L2	-1.74072592773059	0.0036094336094748	-1.67026326268666	0.00216016828691685	0.0036094336094748	0.00216016828691685
GTPBP1	-0.837524090384593	9.96256625040454e-05	-0.776193978865335	0.00216328164572412	0.00216328164572412	9.96256625040454e-05
C17orf49	1.11985543235373	0.00182428880551159	1.18063782667751	0.00216355220297236	0.00216355220297236	0.00182428880551159
SLC4A1AP	0.701995176218738	3.83971033776665e-05	0.760270381837339	0.00217991167995942	0.00217991167995942	3.83971033776665e-05
NFKBIL1	0.98138839723619	0.00205661923933221	1.04221258996531	0.00218232205954132	0.00218232205954132	0.00205661923933221
IPO4	-0.970924611711062	0.00102763352662315	-0.907157344064394	0.00218971647566675	0.00218971647566675	0.00102763352662315
TFG	0.665863802728745	0.000351291418529099	0.72419375158985	0.00219124503317028	0.00219124503317028	0.000351291418529099
SEPT8	0.687182861560865	0.000637772931109061	0.747778773489327	0.00219399772839965	0.00219399772839965	0.000637772931109061
RASA4	0.874557074453227	0.00671612558303861	0.936914396118223	0.00219880172945808	0.00671612558303861	0.00219880172945808
MLF2	-0.853335883650857	0.000157564794847339	-0.791198372574284	0.00220342704251969	0.00220342704251969	0.000157564794847339
RPL18A	0.780973868397057	0.00389400616558057	0.843753117819847	0.00221194022470662	0.00389400616558057	0.00221194022470662
POLD3	0.762000557163844	0.00285564324823542	0.820105148229316	0.00221737506655183	0.00285564324823542	0.00221737506655183
WNK4	-1.57024142880795	0.00314628505486117	-1.49837396339415	0.00221871190929314	0.00314628505486117	0.00221871190929314
TRIM3	-1.32482566410414	0.000640885922420536	-1.26086685157949	0.00222203980205503	0.00222203980205503	0.000640885922420536
COX11	0.708017335570268	7.0288543564185e-05	0.767015610557108	0.00223019229360976	0.00223019229360976	7.0288543564185e-05
PILRB	-0.792685538731359	2.07952582288491e-06	-0.732787543592262	0.00223565600083135	0.00223565600083135	2.07952582288491e-06
EXD2	-0.838415698021844	4.38670526314882e-08	-0.777848586986841	0.00223964500154224	0.00223964500154224	4.38670526314882e-08
CLASP1	0.613645599442909	7.65375962261104e-06	0.673200374787099	0.00224048383780314	0.00224048383780314	7.65375962261104e-06
KCNMB3	1.07430728945478	0.000645329304917042	1.12976172325833	0.00224571282788182	0.00224571282788182	0.000645329304917042
SH2D3A	-1.11161032831333	9.85764344729359e-05	-1.05054272916872	0.00225785122220021	0.00225785122220021	9.85764344729359e-05
EIF1AX	0.772395533355965	0.00590175913281777	0.829703283090826	0.00225960524344546	0.00590175913281777	0.00225960524344546
LOC284408	-1.34500422040641	0.00124756838059566	-1.278054715683	0.00226164813105413	0.00226164813105413	0.00124756838059566
ECHDC1	0.847438084645148	0.00623896631818284	0.90453571321185	0.00226182413132889	0.00623896631818284	0.00226182413132889
SENP5	0.751334598012997	0.00267062032566958	0.807908227790647	0.00226272408773165	0.00267062032566958	0.00226272408773165
HDGF	-0.753438897545506	1.59610038987025e-07	-0.694610197633113	0.00226544989338149	0.00226544989338149	1.59610038987025e-07
LOC100129961	-1.41118182083803	0.000660219179281183	-1.3509886395349	0.00226672416237787	0.00226672416237787	0.000660219179281183
CLN3	-0.949561308094685	5.23228747389641e-05	-0.889020823990129	0.00227492356027834	0.00227492356027834	5.23228747389641e-05
CCDC106	1.00753915504322	0.00514930470110213	1.07130824617012	0.00228283504727734	0.00514930470110213	0.00228283504727734
AP2S1	-0.905052862991364	0.000389278332423492	-0.842356861573834	0.00228974026437274	0.00228974026437274	0.000389278332423492
MRPL45P2	1.19634031219377	0.00321743984600166	1.25191746701927	0.00229949124774293	0.00321743984600166	0.00229949124774293
ETFB	0.766621859733717	0.00315977526621119	0.827832416220589	0.00230210853987184	0.00315977526621119	0.00230210853987184
WDR74	-0.877594617872083	0.000129765866126799	-0.816343569395317	0.00230255506602995	0.00230255506602995	0.000129765866126799
PDCD6IP	0.622694074436751	6.69904921781289e-05	0.681977674927185	0.00231207552616014	0.00231207552616014	6.69904921781289e-05
B4GALT2	-0.994543411645297	0.00108229651637925	-0.932705175252741	0.00231529141775286	0.00231529141775286	0.00108229651637925
ATG9A	-0.901488692119553	0.000409851472406167	-0.839378830911907	0.00231782226573579	0.00231782226573579	0.000409851472406167
RBMS3	1.14116150407568	0.00229755907994626	1.19734707074737	0.00232297215374774	0.00232297215374774	0.00229755907994626
NRCAM	2.4167798840188	1	2.47551733898693	0.00232311538316432	1	0.00232311538316432
SNX5	0.650744745813425	0.000636666449592973	0.708930353607634	0.00232482715148174	0.00232482715148174	0.000636666449592973
C11orf74	-1.31385135771364	0.000284966662707291	-1.25447802478569	0.00232832319411146	0.00232832319411146	0.000284966662707291
NPC1	-0.822672789326526	1.78783234003924e-05	-0.762667296687411	0.0023306820972554	0.0023306820972554	1.78783234003924e-05
LOC100131289	1.29122241720649	0.00692945067477923	1.34540738659287	0.00233373783253669	0.00692945067477923	0.00233373783253669
TBCB	-0.931617263259627	0.000555732854588845	-0.869352612505773	0.00233523424971799	0.00233523424971799	0.000555732854588845
C10orf76	0.648276845500612	2.66690778471435e-07	0.707560507697098	0.00233523424971799	0.00233523424971799	2.66690778471435e-07
NRN1L	-1.66695118341824	0.00524937928762616	-1.57423686296553	0.00233679106434084	0.00524937928762616	0.00233679106434084
MPV17	0.644127584664877	1.43669044468683e-06	0.70324535373453	0.0023515041642616	0.0023515041642616	1.43669044468683e-06
PTGS1	-1.31540612984709	0.00039917529673669	-1.25263153360645	0.00236298329729708	0.00236298329729708	0.00039917529673669
TASP1	0.85945966978275	5.25686994417308e-05	0.91773889313971	0.00236308278773261	0.00236308278773261	5.25686994417308e-05
C2orf44	-0.849256621412013	2.06317298405561e-06	-0.788898045951994	0.00236727981759472	0.00236727981759472	2.06317298405561e-06
PGAP2	-0.842096831070108	2.57846981875884e-05	-0.781574763374487	0.00237067527576709	0.00237067527576709	2.57846981875884e-05
POLDIP2	0.635096901399784	0.000185127486706831	0.694872587451263	0.00237875624828359	0.00237875624828359	0.000185127486706831
SMNDC1	0.843995055450206	0.00559742544203599	0.901208301376966	0.00237890747089326	0.00559742544203599	0.00237890747089326
RPAP3	0.870294452698059	0.00643596714583753	0.927413725678813	0.00238307759400729	0.00643596714583753	0.00238307759400729
ATAD5	0.922164255080844	0.00640594140484121	0.977183231090103	0.00239007650062014	0.00640594140484121	0.00239007650062014
TJAP1	-0.888940415376237	6.56303511087279e-05	-0.828113670084936	0.00239179015450286	0.00239179015450286	6.56303511087279e-05
MMS19	-0.857519231854013	0.000288265883920817	-0.796676207129433	0.00239679035216604	0.00239679035216604	0.000288265883920817
PRLR	-2.39548772465889	0.00630111838846688	-2.34974157707329	0.00240096215339317	0.00630111838846688	0.00240096215339317
PCBP4	-1.14856063396491	0.000884463704858626	-1.08645257769645	0.00240866463075064	0.00240866463075064	0.000884463704858626
TAF15	-0.895922081359732	0.000417574779718954	-0.833460109178634	0.00240962603561822	0.00240962603561822	0.000417574779718954
RPLP1	0.987427549585978	0.00953604075886025	1.04997053151383	0.00241116484222434	0.00953604075886025	0.00241116484222434
KDM4B	0.861457609945281	0.00791306861106447	0.925161184888809	0.00241116484222434	0.00791306861106447	0.00241116484222434
EPHX2	0.945797026774353	0.00341703607151772	1.00461109625647	0.00241923209309941	0.00341703607151772	0.00241923209309941
ZNF226	0.853331046586504	0.000409896627643594	0.911122302473888	0.0024197638711017	0.0024197638711017	0.000409896627643594
GSS	0.723717885495469	0.00171845885353136	0.783474003712481	0.00241991523920736	0.00241991523920736	0.00171845885353136
YIPF3	-0.933530672302137	0.000665558045228113	-0.872335200033641	0.00242744212449155	0.00242744212449155	0.000665558045228113
ST13	0.622319409350453	6.82054278150153e-05	0.680837167299276	0.00243260400704491	0.00243260400704491	6.82054278150153e-05
PSMB6	-0.871298861652328	0.000510538684041532	-0.812692788295065	0.0024348589731486	0.0024348589731486	0.000510538684041532
CCDC19	1.6515022244297	0.024191495901623	1.70619027194533	0.00243998444636526	0.024191495901623	0.00243998444636526
GXYLT2	-1.6065287083612	0.00342134686660963	-1.55175125076909	0.002446287727401	0.00342134686660963	0.002446287727401
